ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,YEAR,COMPANY
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,113,1941,DC
Public Identity,Good Characters,Hazel Eyes,Brown Hair,Female Characters,Not Minority,Deceased Characters,113,1940,DC
Secret Identity,Good Characters,Yellow Eyes,Grey Hair,Male Characters,Not Minority,Deceased Characters,111,1984,DC
Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,Not Minority,Living Characters,111,1976,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Deceased Characters,110,1991,DC
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,110,1987,DC
Secret Identity,Good Characters,Green Eyes,Black Hair,Female Characters,Not Minority,Living Characters,110,1966,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,109,2001,DC
Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Not Minority,Living Characters,109,1955,DC
Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,109,1949,DC
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,109,1942,DC
Public Identity,Good Characters,Red Eyes,White Hair,Male Characters,Not Minority,Living Characters,108,1997,DC
Secret Identity,Good Characters,Green Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,108,1968,DC
Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,108,1963,DC
Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Not Minority,Living Characters,107,1985,DC
Secret Identity,Good Characters,Green Eyes,Strawberry Blond Hair,Female Characters,Not Minority,Deceased Characters,107,1970,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,106,1980,DC
Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Not Minority,Living Characters,106,1965,DC
Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,106,1948,DC
Public Identity,Good Characters,Green Eyes,Blond Hair,Female Characters,Not Minority,Deceased Characters,105,1982,DC
Public Identity,Good Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,105,1963,DC
Data Unavailable,Good Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,105,1956,DC
Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,Not Minority,Living Characters,105,1948,DC
Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Not Minority,Living Characters,104,1989,DC
Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,104,1978,DC
Data Unavailable,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,104,1965,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,104,1959,DC
Data Unavailable,Good Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Living Characters,104,1956,DC
Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,104,1941,DC
Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Deceased Characters,103,1987,DC
Secret Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,Not Minority,Living Characters,103,1983,DC
Secret Identity,Data Unavailable,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,103,1959,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,103,1938,DC
Data Unavailable,Good Characters,Black Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,102,1989,DC
Secret Identity,Bad Characters,Green Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,102,1988,DC
Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,101,1942,DC
Secret Identity,Good Characters,Brown Eyes,Red Hair,Female Characters,Bisexual Characters,Living Characters,100,2003,DC
Secret Identity,Data Unavailable,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,100,1942,DC
Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Not Minority,Living Characters,99,1994,DC
Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Not Minority,Living Characters,98,2004,DC
Secret Identity,Good Characters,Pink Eyes,White Hair,Female Characters,Not Minority,Deceased Characters,98,1989,DC
Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Not Minority,Living Characters,98,1982,DC
Public Identity,Bad Characters,Green Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,98,1976,DC
Public Identity,Bad Characters,Yellow Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,98,1960,DC
Public Identity,Good Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,98,1942,DC
Data Unavailable,Bad Characters,Blue Eyes,White Hair,Female Characters,Bisexual Characters,Living Characters,97,1989,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Deceased Characters,97,1983,DC
Secret Identity,Bad Characters,Black Eyes,Data Unavailable,Male Characters,Not Minority,Deceased Characters,97,1976,DC
Public Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,96,2000,DC
Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,96,1990,DC
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,96,1941,DC
Secret Identity,Good Characters,Green Eyes,Red Hair,Female Characters,Not Minority,Living Characters,95,2007,DC
Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,95,1989,DC
Public Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,95,1987,DC
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,95,1967,DC
Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,95,1962,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,94,1993,DC
Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,94,1942,DC
Public Identity,Good Characters,Purple Eyes,Black Hair,Female Characters,Not Minority,Living Characters,93,2005,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Homosexual Characters,Living Characters,92,2003,DC
Public Identity,Bad Characters,Black Eyes,Data Unavailable,Male Characters,Not Minority,Deceased Characters,92,1985,DC
Public Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Male Characters,Not Minority,Living Characters,92,1983,DC
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,92,1966,DC
Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,92,1962,DC
Public Identity,Good Characters,Blue Eyes,Data Unavailable,Male Characters,Not Minority,Deceased Characters,92,1959,DC
Secret Identity,Neutral Characters,Black Eyes,White Hair,Male Characters,Not Minority,Living Characters,92,1936,DC
Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,91,1988,DC
Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Not Minority,Living Characters,91,1981,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Deceased Characters,91,1948,DC
Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,90,1991,DC
Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,90,1964,DC
Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,90,1959,DC
Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,89,1990,DC
Public Identity,Good Characters,Green Eyes,Orange Hair,Male Characters,Not Minority,Living Characters,89,1981,DC
Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,Not Minority,Living Characters,89,1976,DC
Secret Identity,Bad Characters,Blue Eyes,Strawberry Blond Hair,Male Characters,Not Minority,Deceased Characters,89,1963,DC
Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,89,1947,DC
Public Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,Not Minority,Deceased Characters,88,1988,DC
Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Not Minority,Living Characters,88,1987,DC
Secret Identity,Data Unavailable,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,88,1962,DC
Data Unavailable,Data Unavailable,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,88,1952,DC
Secret Identity,Good Characters,Black Eyes,Black Hair,Female Characters,Not Minority,Living Characters,87,1991,DC
Secret Identity,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,87,1985,DC
Secret Identity,Good Characters,Blue Eyes,Purple Hair,Male Characters,Homosexual Characters,Living Characters,87,1976,DC
Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,87,1961,DC
Public Identity,Good Characters,White Eyes,Data Unavailable,Male Characters,Not Minority,Deceased Characters,86,1997,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,86,1997,DC
Secret Identity,Good Characters,Red Eyes,Data Unavailable,Data Unavailable,Not Minority,Deceased Characters,86,1991,DC
Public Identity,Good Characters,Blue Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,86,1958,DC
Public Identity,Data Unavailable,Brown Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,86,1941,DC
Secret Identity,Data Unavailable,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,86,1938,DC
Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Not Minority,Deceased Characters,85,1989,DC
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Homosexual Characters,Deceased Characters,85,1964,DC
Public Identity,Good Characters,Blue Eyes,Gold Hair,Male Characters,Not Minority,Living Characters,85,1959,DC
Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,Not Minority,Living Characters,84,2003,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,84,1998,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,84,1994,DC
Public Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,Not Minority,Living Characters,84,1987,DC
Public Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,84,1942,DC
Secret Identity,Data Unavailable,Blue Eyes,Blond Hair,Male Characters,Not Minority,Deceased Characters,84,1941,DC
Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,83,2007,DC
Secret Identity,Data Unavailable,White Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,83,1983,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Not Minority,Living Characters,83,1976,DC
Public Identity,Good Characters,Green Eyes,Red Hair,Female Characters,Not Minority,Living Characters,83,1965,DC
Public Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,Not Minority,Living Characters,83,1965,DC
Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Not Minority,Living Characters,83,1952,DC
Secret Identity,Good Characters,Yellow Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,82,2005,DC
Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,82,1993,DC
Secret Identity,Good Characters,White Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,82,1990,DC
Public Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,82,1971,DC
Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,82,1951,DC
Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,82,1951,DC
Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,82,1948,DC
Public Identity,Bad Characters,Red Eyes,Purple Hair,Female Characters,Not Minority,Living Characters,81,1988,DC
Public Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,Not Minority,Living Characters,81,1981,DC
Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,81,1975,DC
Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,81,1963,DC
Secret Identity,Good Characters,Green Eyes,Blond Hair,Female Characters,Not Minority,Living Characters,80,1998,DC
Secret Identity,Bad Characters,Photocellular Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,80,1987,DC
Data Unavailable,Good Characters,Blue Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,80,1987,DC
Public Identity,Good Characters,Green Eyes,Black Hair,Female Characters,Not Minority,Deceased Characters,80,1986,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,80,1970,DC
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,80,1959,DC
Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Not Minority,Living Characters,79,2000,DC
Public Identity,Good Characters,Photocellular Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,79,1988,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,79,1987,DC
Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Not Minority,Deceased Characters,79,1977,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Deceased Characters,79,1966,DC
Secret Identity,Good Characters,Black Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,79,1939,DC
Public Identity,Good Characters,Hazel Eyes,White Hair,Male Characters,Not Minority,Living Characters,79,1937,DC
Secret Identity,Data Unavailable,Brown Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,79,0,DC
Secret Identity,Reformed Criminals,Blue Eyes,Red Hair,Male Characters,Not Minority,Deceased Characters,78,2004,DC
Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,78,1966,DC
Secret Identity,Bad Characters,Blue Eyes,Red Hair,Male Characters,Not Minority,Deceased Characters,78,1965,DC
Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,78,1961,DC
